915	1095	315	0	7217	-15879	1	0	7218	1	11	1315	0
945	1095	315	0	6583	-14483	1	0	6583	1	11	1315	0
915	1125	315	0	2420	-5326	1	0	2421	1	11	1315	0
945	1125	315	0	2405	-5293	1	0	2406	1	11	1315	0
975	1095	315	0	6362	-13999	1	0	6363	1	11	1315	0
1005	1095	315	0	7823	-17212	1	0	7823	1	11	1315	0
975	1125	315	0	2907	-6397	1	0	2908	1	11	1315	0
1005	1125	315	0	3908	-8600	1	0	3909	1	11	1315	0
1035	1095	315	0	9730	-21407	1	0	9730	1	11	1315	0
1065	1095	315	0	11839	-26048	1	0	11840	1	11	1315	0
1035	1125	315	0	5031	-11070	1	0	5031	1	11	1315	0
1065	1125	315	0	7921	-17427	1	0	7921	1	11	1315	0
1095	1095	315	0	16289	-35837	1	0	16289	1	11	1315	0
825	1155	315	0	6668	-14671	1	0	6668	1	11	1315	0
825	1185	315	0	3658	-8048	1	0	3658	1	11	1315	0
855	1155	315	0	2383	-5243	1	0	2383	1	11	1315	0
885	1155	315	0	273	-602	1	0	273	1	11	1315	0
855	1185	315	0	170	-376	1	0	171	1	11	1315	0
945	1155	315	0	14	-31	1	0	14	1	11	1315	0
975	1155	315	0	166	-367	1	0	166	1	11	1315	0
1005	1155	315	0	296	-653	1	0	296	1	11	1315	0
1035	1155	315	0	552	-1215	1	0	552	1	11	1315	0
1065	1155	315	0	1817	-3998	1	0	1817	1	11	1315	0
825	1185	165	0	79650	1126757	2	79650	0	2	22	2165	1
885	1155	165	0	79637	862138	2	79637	0	2	22	2165	1
855	1185	165	0	79650	1484095	2	79650	0	2	22	2165	1
885	1185	165	0	79650	715549	2	79650	0	2	22	2165	1
915	1155	165	0	79517	578071	2	79517	0	2	22	2165	1
825	1215	165	0	78754	530065	2	78754	0	2	22	2165	1
825	1245	165	0	78580	279107	2	78580	0	2	22	2165	1
855	1215	165	0	78735	858027	2	78735	0	2	22	2165	1
885	1215	165	0	78750	644624	2	78750	0	2	22	2165	1
855	1245	165	0	78588	426517	2	78588	0	2	22	2165	1
885	1245	165	0	78612	828836	2	78612	0	2	22	2165	1
825	1125	225	0	78646	1156567	2	78646	0	1	12	1225	1
885	1125	195	0	78879	597597	2	78879	0	2	22	2195	1
885	1095	225	0	78570	680124	2	78570	0	1	12	1225	1
855	1125	225	0	78537	986540	2	78537	0	1	12	1225	1
885	1125	225	0	78512	952824	2	78512	0	1	12	1225	1
915	1125	195	0	78917	499652	2	78917	0	2	22	2195	1
765	1155	225	0	75150	-142828	2	0	75150	1	12	1225	0
765	1185	225	0	74566	-68208	2	0	74566	1	12	1225	0
825	1155	195	0	79611	787531	2	79611	0	2	22	2195	1
795	1185	195	0	79430	888486	2	79430	0	2	22	2195	1
825	1185	195	0	79622	752022	2	79622	0	2	22	2195	1
795	1155	225	0	76883	650859	2	76883	0	1	12	1225	1
825	1155	225	0	78121	1158291	2	78121	0	1	12	1225	1
795	1185	225	0	76927	220074	2	76927	0	1	12	1225	1
825	1185	225	0	78252	1038394	2	78252	0	1	12	1225	1
855	1155	195	0	79513	879637	2	79513	0	2	22	2195	1
885	1155	195	0	79375	912917	2	79375	0	2	22	2195	1
855	1185	195	0	79307	1164065	2	79307	0	2	22	2195	1
885	1185	195	0	79384	1016179	2	79384	0	2	22	2195	1
855	1155	225	0	78580	1179609	2	78580	0	1	12	1225	1
885	1155	225	0	78570	931845	2	78570	0	1	12	1225	1
855	1185	225	0	78538	1238934	2	78538	0	1	12	1225	1
885	1185	225	0	78531	762554	2	78531	0	1	12	1225	1
915	1155	195	0	79329	584804	2	79329	0	2	22	2195	1
945	1155	195	0	79415	482556	2	79415	0	2	22	2195	1
915	1185	195	0	79423	490554	2	79423	0	2	22	2195	1
945	1185	195	0	79295	549395	2	79295	0	2	22	2195	1
915	1185	225	0	78290	587145	2	78290	0	1	12	1225	1
945	1185	225	0	77999	688102	2	77999	0	1	12	1225	1
975	1185	225	0	77877	863572	2	77877	0	1	12	1225	1
765	1215	225	0	75102	171122	2	75102	0	1	12	1225	1
765	1245	225	0	71574	-53315	2	0	71574	1	12	1225	0
795	1215	195	0	78776	227486	2	78776	0	2	22	2195	1
825	1215	195	0	78723	671163	2	78723	0	2	22	2195	1
795	1245	195	0	77515	143306	2	77515	0	2	22	2195	1
825	1245	195	0	77865	530096	2	77865	0	2	22	2195	1
795	1215	225	0	77087	683356	2	77087	0	1	12	1225	1
825	1215	225	0	77438	1108854	2	77438	0	1	12	1225	1
795	1245	225	0	74883	390508	2	74883	0	1	12	1225	1
825	1245	225	0	77016	525611	2	77016	0	1	12	1225	1
855	1215	195	0	78570	914814	2	78570	0	2	22	2195	1
885	1215	195	0	78897	857782	2	78897	0	2	22	2195	1
855	1245	195	0	78535	413088	2	78535	0	2	22	2195	1
885	1245	195	0	78765	921099	2	78765	0	2	22	2195	1
855	1215	225	0	78605	1385179	2	78605	0	1	12	1225	1
885	1215	225	0	78583	1199645	2	78583	0	1	12	1225	1
855	1245	225	0	78371	1067892	2	78371	0	1	12	1225	1
885	1245	225	0	78768	1369339	2	78768	0	1	12	1225	1
915	1215	195	0	79155	476145	2	79155	0	2	22	2195	1
915	1245	195	0	79055	838211	2	79055	0	2	22	2195	1
915	1215	225	0	78440	847539	2	78440	0	1	12	1225	1
945	1215	225	0	78109	1192217	2	78109	0	1	12	1225	1
915	1245	225	0	78591	1568367	2	78591	0	1	12	1225	1
945	1245	225	0	78274	1478770	2	78274	0	1	12	1225	1
765	1275	225	0	68544	-150798	2	0	68544	1	12	1225	0
795	1275	195	0	75955	63490	2	75955	0	2	22	2195	1
825	1275	195	0	77492	250263	2	77492	0	2	22	2195	1
795	1275	225	0	69040	-151890	2	0	69041	1	12	1225	0
825	1275	225	0	76394	206247	2	76394	0	1	12	1225	1
795	1305	225	0	68361	-150396	2	0	68361	1	12	1225	0
825	1305	225	0	71537	-157384	2	0	71537	1	12	1225	0
855	1275	195	0	78724	518279	2	78724	0	2	22	2195	1
885	1275	195	0	78726	908055	2	78726	0	2	22	2195	1
855	1275	225	0	77633	642573	2	77633	0	1	12	1225	1
885	1275	225	0	78380	1109267	2	78380	0	1	12	1225	1
855	1305	225	0	74777	165977	2	74777	0	1	12	1225	1
885	1305	225	0	78022	635195	2	78022	0	1	12	1225	1
915	1275	195	0	78370	830772	2	78370	0	2	22	2195	1
915	1275	225	0	78481	1477838	2	78481	0	1	12	1225	1
945	1275	225	0	78085	1139538	2	78085	0	1	12	1225	1
915	1305	225	0	77162	516706	2	77162	0	1	12	1225	1
825	1065	285	0	74288	-134795	2	0	74289	1	12	1285	0
705	1125	285	0	72456	-159404	2	0	72456	1	12	1285	0
765	1125	255	0	76717	185008	2	76717	0	1	12	1255	1
765	1095	285	0	75323	-66970	2	0	75323	1	12	1285	0
735	1125	285	0	73618	-89826	2	0	73618	1	12	1285	0
765	1125	285	0	76137	269416	2	76137	0	1	12	1285	1
825	1095	255	0	76901	649618	2	76901	0	1	12	1255	1
795	1125	255	0	77264	905501	2	77264	0	1	12	1255	1
825	1125	255	0	77064	966100	2	77064	0	1	12	1255	1
795	1095	285	0	74781	-119952	2	0	74781	1	12	1285	0
795	1125	285	0	73128	213421	2	73128	0	1	12	1285	1
825	1125	285	0	75759	117850	2	75759	0	1	12	1285	1
855	1095	255	0	77816	731976	2	77816	0	1	12	1255	1
855	1125	255	0	78516	922604	2	78516	0	1	12	1255	1
705	1155	285	0	74316	-58037	2	0	74316	1	12	1285	0
705	1185	285	0	72495	-70160	2	0	72495	1	12	1285	0
735	1155	255	0	75905	-56142	2	0	75905	1	12	1255	0
765	1155	255	0	70020	-154044	2	0	70020	1	12	1255	0
735	1185	255	0	76098	75409	2	76098	0	1	12	1255	1
765	1185	255	0	71720	-108732	2	0	71720	1	12	1255	0
735	1155	285	0	71410	-117543	2	0	71410	1	12	1285	0
765	1155	285	0	75996	146910	2	75996	0	1	12	1285	1
735	1185	285	0	71327	-156921	2	0	71327	1	12	1285	0
765	1185	285	0	74464	63999	2	74464	0	1	12	1285	1
795	1155	255	0	72160	38694	2	72160	0	1	12	1255	1
825	1155	255	0	74912	380653	2	74912	0	1	12	1255	1
795	1185	255	0	72141	-54509	2	0	72141	1	12	1255	0
825	1185	255	0	74363	384078	2	74363	0	1	12	1255	1
795	1155	285	0	76386	97993	2	76386	0	1	12	1285	1
825	1155	285	0	76471	244119	2	76471	0	1	12	1285	1
795	1185	285	0	76462	-84576	2	0	76462	1	12	1285	0
825	1185	285	0	76676	135024	2	76676	0	1	12	1285	1
855	1155	255	0	78380	801922	2	78380	0	1	12	1255	1
855	1185	255	0	76955	762645	2	76955	0	1	12	1255	1
885	1185	255	0	78570	976833	2	78570	0	1	12	1255	1
705	1215	285	0	68736	-151220	2	0	68736	1	12	1285	0
705	1245	285	0	68310	-150282	2	0	68310	1	12	1285	0
735	1215	255	0	76253	78180	2	76253	0	1	12	1255	1
765	1215	255	0	76680	41749	2	76680	0	1	12	1255	1
735	1245	255	0	74316	-6642	2	0	74316	1	12	1255	0
765	1245	255	0	76002	-24448	2	0	76002	1	12	1255	0
735	1215	285	0	70043	-154097	2	0	70043	1	12	1285	0
765	1215	285	0	73086	-151605	2	0	73086	1	12	1285	0
735	1245	285	0	69472	-152840	2	0	69472	1	12	1285	0
765	1245	285	0	72559	-159631	2	0	72559	1	12	1285	0
795	1215	255	0	75750	188009	2	75750	0	1	12	1255	1
825	1215	255	0	75088	275082	2	75088	0	1	12	1255	1
795	1245	255	0	75446	-106063	2	0	75446	1	12	1255	0
825	1245	255	0	74363	174879	2	74363	0	1	12	1255	1
795	1215	285	0	71283	-156824	2	0	71284	1	12	1285	0
825	1215	285	0	72385	-159249	2	0	72386	1	12	1285	0
795	1245	285	0	70882	-155941	2	0	70882	1	12	1285	0
825	1245	285	0	70247	-154545	2	0	70248	1	12	1285	0
855	1215	255	0	78190	965653	2	78190	0	1	12	1255	1
885	1215	255	0	78570	1028807	2	78570	0	1	12	1255	1
855	1245	255	0	78518	1070253	2	78518	0	1	12	1255	1
885	1245	255	0	78562	1208646	2	78562	0	1	12	1255	1
855	1215	285	0	75115	283799	2	75115	0	1	12	1285	1
855	1245	285	0	73967	391919	2	73967	0	1	12	1285	1
885	1245	285	0	69822	647218	2	69822	0	1	12	1285	1
915	1215	255	0	77910	913711	2	77910	0	1	12	1255	1
915	1245	255	0	78570	1045955	2	78570	0	1	12	1255	1
945	1245	255	0	78180	923171	2	78180	0	1	12	1255	1
915	1245	285	0	65754	610368	2	65754	0	1	12	1285	1
975	1215	255	0	77374	603491	2	77374	0	1	12	1255	1
1005	1215	255	0	77195	648827	2	77195	0	1	12	1255	1
975	1245	255	0	77420	572334	2	77420	0	1	12	1255	1
975	1245	285	0	61803	231011	2	61803	0	1	12	1285	1
1005	1245	285	0	59238	75784	2	59238	0	1	12	1285	1
705	1275	285	0	68310	-150282	2	0	68310	1	12	1285	0
705	1305	285	0	68310	-150282	2	0	68310	1	12	1285	0
735	1275	255	0	68697	-151135	2	0	68697	1	12	1255	0
765	1275	255	0	69937	-153863	2	0	69937	1	12	1255	0
735	1305	255	0	68310	-150282	2	0	68310	1	12	1255	0
765	1305	255	0	68310	-150282	2	0	68310	1	12	1255	0
735	1275	285	0	68310	-150282	2	0	68310	1	12	1285	0
765	1275	285	0	68639	-151007	2	0	68639	1	12	1285	0
735	1305	285	0	68310	-150282	2	0	68310	1	12	1285	0
765	1305	285	0	68398	-150477	2	0	68398	1	12	1285	0
795	1275	255	0	69550	-153010	2	0	69550	1	12	1255	0
825	1275	255	0	70722	-149466	2	0	70722	1	12	1255	0
795	1305	255	0	68310	-150282	2	0	68310	1	12	1255	0
825	1305	255	0	68348	-150368	2	0	68348	1	12	1255	0
795	1275	285	0	69177	-152190	2	0	69177	1	12	1285	0
825	1275	285	0	69767	-153489	2	0	69767	1	12	1285	0
795	1305	285	0	69007	-151818	2	0	69008	1	12	1285	0
825	1305	285	0	69641	-153212	2	0	69642	1	12	1285	0
855	1275	255	0	73859	499900	2	73859	0	1	12	1255	1
885	1275	255	0	77237	1380167	2	77237	0	1	12	1255	1
855	1305	255	0	68930	-151646	2	0	68930	1	12	1255	0
885	1305	255	0	72502	531485	2	72502	0	1	12	1255	1
855	1275	285	0	70021	-154047	2	0	70021	1	12	1285	0
885	1275	285	0	67721	-19838	2	0	67721	1	12	1285	0
855	1305	285	0	67879	-149336	2	0	67880	1	12	1285	0
885	1305	285	0	63463	-139620	2	0	63463	1	12	1285	0
915	1275	255	0	78473	1343065	2	78473	0	1	12	1255	1
945	1275	255	0	78245	362831	2	78245	0	1	12	1255	1
915	1305	255	0	74495	696446	2	74495	0	1	12	1255	1
945	1305	255	0	73662	-78675	2	0	73662	1	12	1255	0
915	1275	285	0	64948	282724	2	64948	0	1	12	1285	1
945	1275	285	0	64037	61202	2	64037	0	1	12	1285	1
915	1305	285	0	59422	-130729	2	0	59422	1	12	1285	0
945	1305	285	0	57913	-127410	2	0	57914	1	12	1285	0
975	1275	255	0	76878	68485	2	76878	0	1	12	1255	1
975	1305	255	0	73358	-161389	2	0	73358	1	12	1255	0
975	1275	285	0	59227	-22387	2	0	59228	1	12	1285	0
1005	1275	285	0	54999	-74563	2	0	55000	1	12	1285	0
975	1305	285	0	54284	-119426	2	0	54284	1	12	1285	0
1005	1305	285	0	51608	-113540	2	0	51609	1	12	1285	0
765	1335	255	0	72233	-158914	2	0	72233	1	12	1255	0
735	1335	285	0	68697	-151135	2	0	68697	1	12	1285	0
765	1335	285	0	68503	-150709	2	0	68503	1	12	1285	0
765	1365	285	0	73773	-162303	2	0	73773	1	12	1285	0
795	1335	255	0	68849	-151470	2	0	68850	1	12	1255	0
825	1335	255	0	68310	-150282	2	0	68310	1	12	1255	0
795	1335	285	0	68679	-151095	2	0	68679	1	12	1285	0
825	1335	285	0	69303	-152469	2	0	69304	1	12	1285	0
795	1365	285	0	70036	-154080	2	0	70036	1	12	1285	0
825	1365	285	0	68940	-151670	2	0	68940	1	12	1285	0
855	1335	255	0	68758	-151269	2	0	68758	1	12	1255	0
885	1335	255	0	70579	-106278	2	0	70580	1	12	1255	0
855	1335	285	0	69250	-152351	2	0	69250	1	12	1285	0
885	1335	285	0	65871	-144917	2	0	65871	1	12	1285	0
855	1365	285	0	69587	-153093	2	0	69587	1	12	1285	0
885	1365	285	0	67902	-149385	2	0	67902	1	12	1285	0
915	1335	255	0	71331	-156929	2	0	71331	1	12	1255	0
945	1335	255	0	70751	-155653	2	0	70751	1	12	1255	0
915	1335	285	0	61010	-134223	2	0	61010	1	12	1285	0
945	1335	285	0	57336	-126141	2	0	57336	1	12	1285	0
915	1365	285	0	62481	-137459	2	0	62481	1	12	1285	0
945	1365	285	0	57991	-127582	2	0	57992	1	12	1285	0
975	1335	285	0	53661	-118056	2	0	53662	1	12	1285	0
765	1065	315	0	23776	-52309	2	0	23777	1	12	1315	0
795	1065	315	0	20051	-44113	2	0	20051	1	12	1315	0
705	1095	315	0	28119	-61864	2	0	28120	1	12	1315	0
675	1125	315	0	29854	-65680	2	0	29854	1	12	1315	0
705	1125	315	0	25430	-55947	2	0	25430	1	12	1315	0
735	1095	315	0	23563	-51840	2	0	23563	1	12	1315	0
765	1095	315	0	20199	-44439	2	0	20199	1	12	1315	0
735	1125	315	0	22151	-48734	2	0	22152	1	12	1315	0
765	1125	315	0	17968	-39531	2	0	17969	1	12	1315	0
795	1125	315	0	13956	-30705	2	0	13957	1	12	1315	0
675	1155	315	0	26855	-59082	2	0	26855	1	12	1315	0
705	1155	315	0	23299	-51259	2	0	23299	1	12	1315	0
675	1185	315	0	24130	-53087	2	0	24130	1	12	1315	0
705	1185	315	0	20532	-45171	2	0	20532	1	12	1315	0
735	1155	315	0	19877	-43730	2	0	19877	1	12	1315	0
765	1155	315	0	15708	-34559	2	0	15708	1	12	1315	0
735	1185	315	0	17005	-37414	2	0	17006	1	12	1315	0
765	1185	315	0	13507	-29717	2	0	13507	1	12	1315	0
795	1155	315	0	11741	-25832	2	0	11742	1	12	1315	0
795	1185	315	0	9331	-20531	2	0	9332	1	12	1315	0
675	1215	315	0	22856	-50285	2	0	22857	1	12	1315	0
705	1215	315	0	18317	-40298	2	0	18317	1	12	1315	0
675	1245	315	0	23570	-51855	2	0	23570	1	12	1315	0
705	1245	315	0	19196	-42233	2	0	19197	1	12	1315	0
735	1215	315	0	14446	-31784	2	0	14447	1	12	1315	0
765	1215	315	0	10775	-23707	2	0	10776	1	12	1315	0
735	1245	315	0	14877	-32731	2	0	14878	1	12	1315	0
765	1245	315	0	10224	-22494	2	0	10224	1	12	1315	0
795	1215	315	0	6475	-14247	2	0	6476	1	12	1315	0
825	1215	315	0	1855	-4082	2	0	1855	1	12	1315	0
795	1245	315	0	5202	-11445	2	0	5202	1	12	1315	0
825	1245	315	0	726	-1599	2	0	727	1	12	1315	0
675	1275	315	0	24853	-54678	2	0	24853	1	12	1315	0
705	1275	315	0	20962	-46119	2	0	20963	1	12	1315	0
675	1305	315	0	26337	-57943	2	0	26338	1	12	1315	0
705	1305	315	0	21628	-47584	2	0	21629	1	12	1315	0
735	1275	315	0	15907	-34996	2	0	15907	1	12	1315	0
765	1275	315	0	10888	-23955	2	0	10888	1	12	1315	0
735	1305	315	0	17280	-38018	2	0	17281	1	12	1315	0
765	1305	315	0	12963	-28520	2	0	12964	1	12	1315	0
795	1275	315	0	6007	-13216	2	0	6007	1	12	1315	0
825	1275	315	0	1284	-2826	2	0	1285	1	12	1315	0
795	1305	315	0	8447	-18584	2	0	8447	1	12	1315	0
825	1305	315	0	2742	-6034	2	0	2743	1	12	1315	0
855	1305	315	0	1	-4	2	0	1	1	12	1315	0
675	1335	315	0	27454	-60401	2	0	27455	1	12	1315	0
705	1335	315	0	23856	-52484	2	0	23856	1	12	1315	0
705	1365	315	0	27880	-61337	2	0	27880	1	12	1315	0
735	1335	315	0	20639	-45408	2	0	20640	1	12	1315	0
765	1335	315	0	15844	-34858	2	0	15844	1	12	1315	0
735	1365	315	0	24327	-53522	2	0	24328	1	12	1315	0
765	1365	315	0	19315	-42496	2	0	19316	1	12	1315	0
795	1335	315	0	11183	-24605	2	0	11184	1	12	1315	0
825	1335	315	0	5187	-11413	2	0	5187	1	12	1315	0
795	1365	315	0	14244	-31338	2	0	14244	1	12	1315	0
825	1365	315	0	9001	-19805	2	0	9002	1	12	1315	0
855	1335	315	0	521	-1147	2	0	521	1	12	1315	0
855	1365	315	0	2852	-6277	2	0	2853	1	12	1315	0
885	1365	315	0	64	-143	2	0	65	1	12	1315	0
735	1395	315	0	28143	-61917	2	0	28143	1	12	1315	0
765	1395	315	0	22805	-50173	2	0	22806	1	12	1315	0
795	1395	315	0	17748	-39046	2	0	17748	1	12	1315	0
825	1395	315	0	12111	-26646	2	0	12112	1	12	1315	0
855	1395	315	0	5199	-11440	2	0	5200	1	12	1315	0
885	1395	315	0	356	-785	2	0	357	1	12	1315	0
